county_code,county,office,district,party,candidate,votes,pct
01,Aitkin,President,,R,MITT ROMNEY AND PAUL RYAN,4533,49.58
01,Aitkin,President,,DFL,BARACK OBAMA AND JOE BIDEN,4412,48.26
01,Aitkin,President,,LIB,GARY JOHNSON AND JIM GRAY,80,0.88
01,Aitkin,President,,SWP,JAMES HARRIS AND MAURA DELUCA,6,0.07
01,Aitkin,President,,CP,VIRGIL GOODE AND JIM CLYMER,9,0.10
01,Aitkin,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,5,0.05
01,Aitkin,President,,GP,JILL STEIN AND CHERI HONKALA,33,0.36
01,Aitkin,President,,GR,JIM CARLSON AND GEORGE MCMAHON,22,0.24
01,Aitkin,President,,SL,PETA LINDSAY AND YARI OSORIO,0,0.00
01,Aitkin,President,,JP,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",9,0.10
01,Aitkin,President,,WI,WRITE-IN**,33,0.36
01,Aitkin,U.S. Senate,,IP,STEPHEN WILLIAMS,249,2.82
01,Aitkin,U.S. Senate,,R,KURT BILLS,2810,31.82
01,Aitkin,U.S. Senate,,DFL,AMY KLOBUCHAR,5628,63.73
01,Aitkin,U.S. Senate,,GR,TIM DAVIS,95,1.08
01,Aitkin,U.S. Senate,,MOP,MICHAEL CAVLAN,41,0.46
01,Aitkin,U.S. Senate,,WI,WRITE-IN**,8,0.09
01,Aitkin,U.S. House,8,R,CHIP CRAVAACK,4179,46.70
01,Aitkin,U.S. House,8,DFL,RICHARD NOLAN,4738,52.94
01,Aitkin,U.S. House,8,WI,WRITE-IN**,32,0.36
01,Aitkin,State Senate,10,R,CARRIE RUUD,4316,49.18
01,Aitkin,State Senate,10,DFL,TAYLOR STEVENSON,4443,50.63
01,Aitkin,State Senate,10,WI,WRITE-IN**,17,0.19
01,Aitkin,State House,10B,R,DALE K. LUECK,4295,48.43
01,Aitkin,State House,10B,DFL,JOE RADINOVICH,4565,51.47
01,Aitkin,State House,10B,WI,WRITE-IN**,9,0.10
01,Aitkin,Constitutional Amendment 1,,NP,YES,5699,61.82
01,Aitkin,Constitutional Amendment 1,,NP,NO,3428,37.18
01,Aitkin,Constitutional Amendment 1,,NP,ESTIMATED BLANKS,92,1.00
01,Aitkin,Constitutional Amendment 2,,NP,YES,4609,49.99
01,Aitkin,Constitutional Amendment 2,,NP,NO,4495,48.76
01,Aitkin,Constitutional Amendment 2,,NP,ESTIMATED BLANKS,115,1.25
01,Aitkin,County Commissioner District 2,02,NP,LAURIE A. WESTERLUND,1965,99.39
01,Aitkin,County Commissioner District 2,02,WI,WRITE-IN**,12,0.61
01,Aitkin,County Commissioner District 4,04,NP,BRIAN NAPSTAD,902,55.34
01,Aitkin,County Commissioner District 4,04,NP,WILLIAM (BILL) PRATT,722,44.29
01,Aitkin,County Commissioner District 4,04,WI,WRITE-IN**,6,0.37
01,Aitkin,Special Election for Soil and Water Supervisor District 2,3001,NP,ROGER VOGT,6929,99.31
01,Aitkin,Special Election for Soil and Water Supervisor District 2,3001,WI,WRITE-IN**,48,0.69
01,Aitkin,Soil and Water Supervisor District 3,3001,NP,FRANKLIN TURNOCK,7036,99.17
01,Aitkin,Soil and Water Supervisor District 3,3001,WI,WRITE-IN**,59,0.83
01,Aitkin,Soil and Water Supervisor District 4,3001,NP,BOB JANZEN,7232,99.30
01,Aitkin,Soil and Water Supervisor District 4,3001,WI,WRITE-IN**,51,0.70
01,Aitkin,Soil and Water Supervisor District 5,3001,NP,ROBERT ROSEBERG,6819,99.49
01,Aitkin,Soil and Water Supervisor District 5,3001,WI,WRITE-IN**,35,0.51
01,Aitkin,Chief Justice - Supreme Court,,NP,LORIE SKJERVEN GILDEA,4248,57.20
01,Aitkin,Chief Justice - Supreme Court,,NP,DAN GRIFFITH,3163,42.59
01,Aitkin,Chief Justice - Supreme Court,,WI,WRITE-IN**,16,0.22
01,Aitkin,Associate Justice - Supreme Court 1,,NP,DEAN BARKLEY,3149,43.57
01,Aitkin,Associate Justice - Supreme Court 1,,NP,BARRY ANDERSON,4060,56.17
01,Aitkin,Associate Justice - Supreme Court 1,,WI,WRITE-IN**,19,0.26
01,Aitkin,Associate Justice - Supreme Court 4,,NP,TIM TINGELSTAD,3533,49.00
01,Aitkin,Associate Justice - Supreme Court 4,,NP,DAVID R. STRAS,3656,50.71
01,Aitkin,Associate Justice - Supreme Court 4,,WI,WRITE-IN**,21,0.29
01,Aitkin,Judge - Court of Appeals 6,,NP,RENEE L. WORKE,6279,99.13
01,Aitkin,Judge - Court of Appeals 6,,WI,WRITE-IN**,55,0.87
01,Aitkin,Judge - Court of Appeals 7,,NP,JILL FLASKAMP HALBROOKS,6149,99.26
01,Aitkin,Judge - Court of Appeals 7,,WI,WRITE-IN**,46,0.74
01,Aitkin,Judge - 9th District Court 1,09,NP,SHARI SCHLUCHTER,6204,99.23
01,Aitkin,Judge - 9th District Court 1,09,WI,WRITE-IN**,48,0.77
01,Aitkin,Judge - 9th District Court 7,09,NP,JOHN G. MELBYE,3853,53.94
01,Aitkin,Judge - 9th District Court 7,09,NP,DIANA SWEENEY,3271,45.79
01,Aitkin,Judge - 9th District Court 7,09,WI,WRITE-IN**,19,0.27
01,Aitkin,Judge - 9th District Court 10,09,NP,RICHARD A. ZIMMERMAN,6490,99.21
01,Aitkin,Judge - 9th District Court 10,09,WI,WRITE-IN**,52,0.79
01,Aitkin,Judge - 9th District Court 13,09,NP,ERIK J. ASKEGAARD,6238,99.19
01,Aitkin,Judge - 9th District Court 13,09,WI,WRITE-IN**,51,0.81
02,Anoka,President,,R,MITT ROMNEY AND PAUL RYAN,93430,50.11
02,Anoka,President,,DFL,BARACK OBAMA AND JOE BIDEN,88614,47.52
02,Anoka,President,,LIB,GARY JOHNSON AND JIM GRAY,2284,1.22
02,Anoka,President,,SWP,JAMES HARRIS AND MAURA DELUCA,48,0.03
02,Anoka,President,,CP,VIRGIL GOODE AND JIM CLYMER,233,0.12
02,Anoka,President,,CG,DEAN MORSTAD AND JOSH FRANKE-HYLAND,76,0.04
02,Anoka,President,,GP,JILL STEIN AND CHERI HONKALA,687,0.37
02,Anoka,President,,GR,JIM CARLSON AND GEORGE MCMAHON,207,0.11
