county_code,county,precinct_code,precinct,office,district,party,candidate,votes,pct
07,Blue Earth,0005,AITKIN,U.S. Representative District 1,1,R,ALLEN QUIST,124,47.69
07,Blue Earth,0005,AITKIN,U.S. Representative District 1,1,DFL,TIM WALZ,136,52.31
07,Blue Earth,0005,AITKIN,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0010,AITKIN TWP,U.S. Representative District 1,1,R,ALLEN QUIST,96,42.67
07,Blue Earth,0010,AITKIN TWP,U.S. Representative District 1,1,DFL,TIM WALZ,129,57.33
07,Blue Earth,0010,AITKIN TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0015,BALL BLUFF TWP,U.S. Representative District 1,1,R,ALLEN QUIST,67,37.22
07,Blue Earth,0015,BALL BLUFF TWP,U.S. Representative District 1,1,DFL,TIM WALZ,113,62.78
07,Blue Earth,0015,BALL BLUFF TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0020,BALSAM TWP,U.S. Representative District 1,1,R,ALLEN QUIST,63,37.50
07,Blue Earth,0020,BALSAM TWP,U.S. Representative District 1,1,DFL,TIM WALZ,105,62.50
07,Blue Earth,0020,BALSAM TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0025,BEAVER TWP,U.S. Representative District 1,1,R,ALLEN QUIST,48,42.48
07,Blue Earth,0025,BEAVER TWP,U.S. Representative District 1,1,DFL,TIM WALZ,64,56.64
07,Blue Earth,0025,BEAVER TWP,U.S. Representative District 1,1,WI,WRITE-IN**,1,0.89
07,Blue Earth,0030,CLARK TWP,U.S. Representative District 1,1,R,ALLEN QUIST,62,40.79
07,Blue Earth,0030,CLARK TWP,U.S. Representative District 1,1,DFL,TIM WALZ,90,59.21
07,Blue Earth,0030,CLARK TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0035,CORNISH TWP,U.S. Representative District 1,1,R,ALLEN QUIST,304,45.92
07,Blue Earth,0035,CORNISH TWP,U.S. Representative District 1,1,DFL,TIM WALZ,358,54.08
07,Blue Earth,0035,CORNISH TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0040,FARM ISLAND TWP,U.S. Representative District 1,1,R,ALLEN QUIST,529,42.12
07,Blue Earth,0040,FARM ISLAND TWP,U.S. Representative District 1,1,DFL,TIM WALZ,725,57.72
07,Blue Earth,0040,FARM ISLAND TWP,U.S. Representative District 1,1,WI,WRITE-IN**,2,0.16
07,Blue Earth,0045,FLEMING TWP,U.S. Representative District 1,1,R,ALLEN QUIST,156,37.59
07,Blue Earth,0045,FLEMING TWP,U.S. Representative District 1,1,DFL,TIM WALZ,257,61.93
07,Blue Earth,0045,FLEMING TWP,U.S. Representative District 1,1,WI,WRITE-IN**,2,0.48
07,Blue Earth,0050,GLEN TWP,U.S. Representative District 1,1,R,ALLEN QUIST,111,37.76
07,Blue Earth,0050,GLEN TWP,U.S. Representative District 1,1,DFL,TIM WALZ,183,62.24
07,Blue Earth,0050,GLEN TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0055,HAUGEN TWP,U.S. Representative District 1,1,R,ALLEN QUIST,196,46.23
07,Blue Earth,0055,HAUGEN TWP,U.S. Representative District 1,1,DFL,TIM WALZ,228,53.77
07,Blue Earth,0055,HAUGEN TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0060,HAZELTON TWP,U.S. Representative District 1,1,R,ALLEN QUIST,133,41.43
07,Blue Earth,0060,HAZELTON TWP,U.S. Representative District 1,1,DFL,TIM WALZ,188,58.57
07,Blue Earth,0060,HAZELTON TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0065,HILL CITY,U.S. Representative District 1,1,R,ALLEN QUIST,459,35.28
07,Blue Earth,0065,HILL CITY,U.S. Representative District 1,1,DFL,TIM WALZ,841,64.64
07,Blue Earth,0065,HILL CITY,U.S. Representative District 1,1,WI,WRITE-IN**,1,0.08
07,Blue Earth,0070,HILL LAKE TWP,U.S. Representative District 1,1,R,ALLEN QUIST,196,43.85
07,Blue Earth,0070,HILL LAKE TWP,U.S. Representative District 1,1,DFL,TIM WALZ,251,56.15
07,Blue Earth,0070,HILL LAKE TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0075,IDUN TWP,U.S. Representative District 1,1,R,ALLEN QUIST,347,45.12
07,Blue Earth,0075,IDUN TWP,U.S. Representative District 1,1,DFL,TIM WALZ,419,54.49
07,Blue Earth,0075,IDUN TWP,U.S. Representative District 1,1,WI,WRITE-IN**,3,0.39
07,Blue Earth,0080,JEVNE TWP,U.S. Representative District 1,1,R,ALLEN QUIST,60,56.07
07,Blue Earth,0080,JEVNE TWP,U.S. Representative District 1,1,DFL,TIM WALZ,47,43.93
07,Blue Earth,0080,JEVNE TWP,U.S. Representative District 1,1,WI,WRITE-IN**,0,0.00
07,Blue Earth,0085,KIMBERLY TWP,U.S. Representative District 1,1,R,ALLEN QUIST,91,47.15
07,Blue Earth,0085,KIMBERLY TWP,U.S. Representative District 1,1,DFL,TIM WALZ,102,52.85
