county_code,county,precinct_code,precinct,office,district,party,candidate,votes,pct
07,Blue Earth,0075,LIME TWP,State Representative District 19A,19A,IP,TIM GIESEKE,15,11.63
07,Blue Earth,0075,LIME TWP,State Representative District 19A,19A,R,ALLEN QUIST,57,44.19
07,Blue Earth,0075,LIME TWP,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,57,44.19
07,Blue Earth,0075,LIME TWP,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
07,Blue Earth,0100,MANKATO  W-05 P-01,State Representative District 19A,19A,IP,TIM GIESEKE,4,4.65
07,Blue Earth,0100,MANKATO  W-05 P-01,State Representative District 19A,19A,R,ALLEN QUIST,26,30.23
07,Blue Earth,0100,MANKATO  W-05 P-01,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,56,65.12
07,Blue Earth,0100,MANKATO  W-05 P-01,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
07,Blue Earth,0105,MANKATO  W-05 P-02,State Representative District 19A,19A,IP,TIM GIESEKE,0,0.00
07,Blue Earth,0105,MANKATO  W-05 P-02,State Representative District 19A,19A,R,ALLEN QUIST,7,38.89
07,Blue Earth,0105,MANKATO  W-05 P-02,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,11,61.11
07,Blue Earth,0105,MANKATO  W-05 P-02,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
07,Blue Earth,0170,MANKATO  W-02 P-16,State Representative District 19A,19A,IP,TIM GIESEKE,5,3.70
07,Blue Earth,0170,MANKATO  W-02 P-16,State Representative District 19A,19A,R,ALLEN QUIST,54,40.00
07,Blue Earth,0170,MANKATO  W-02 P-16,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,76,56.30
07,Blue Earth,0170,MANKATO  W-02 P-16,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
07,Blue Earth,0175,MANKATO  W-02 P-17,State Representative District 19A,19A,IP,TIM GIESEKE,0,0.00
07,Blue Earth,0175,MANKATO  W-02 P-17,State Representative District 19A,19A,R,ALLEN QUIST,3,21.43
07,Blue Earth,0175,MANKATO  W-02 P-17,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,11,78.57
07,Blue Earth,0175,MANKATO  W-02 P-17,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
07,Blue Earth,0195,MANKATO TWP P-1,State Representative District 19A,19A,IP,TIM GIESEKE,1,2.94
07,Blue Earth,0195,MANKATO TWP P-1,State Representative District 19A,19A,R,ALLEN QUIST,17,50.00
07,Blue Earth,0195,MANKATO TWP P-1,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,16,47.06
07,Blue Earth,0195,MANKATO TWP P-1,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
07,Blue Earth,0213,NORTH MANKATO,State Representative District 19A,19A,IP,TIM GIESEKE,0,0.00
07,Blue Earth,0213,NORTH MANKATO,State Representative District 19A,19A,R,ALLEN QUIST,1,100.00
07,Blue Earth,0213,NORTH MANKATO,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,0,0.00
07,Blue Earth,0213,NORTH MANKATO,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
40,Le Sueur,0040,KASOTA,State Representative District 19A,19A,IP,TIM GIESEKE,3,5.17
40,Le Sueur,0040,KASOTA,State Representative District 19A,19A,R,ALLEN QUIST,22,37.93
40,Le Sueur,0040,KASOTA,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,33,56.90
40,Le Sueur,0040,KASOTA,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
40,Le Sueur,0045,KASOTA TWP. P-1,State Representative District 19A,19A,IP,TIM GIESEKE,6,10.00
40,Le Sueur,0045,KASOTA TWP. P-1,State Representative District 19A,19A,R,ALLEN QUIST,19,31.67
40,Le Sueur,0045,KASOTA TWP. P-1,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,35,58.33
40,Le Sueur,0045,KASOTA TWP. P-1,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
40,Le Sueur,0087,MANKATO,State Representative District 19A,19A,IP,TIM GIESEKE,0,0.00
40,Le Sueur,0087,MANKATO,State Representative District 19A,19A,R,ALLEN QUIST,0,0.00
40,Le Sueur,0087,MANKATO,State Representative District 19A,19A,DFL,CLARK P. JOHNSON,0,0.00
40,Le Sueur,0087,MANKATO,State Representative District 19A,19A,WI,WRITE-IN**,0,0.00
52,Nicollet,0005,BELGRADE TOWNSHIP,State Representative District 19A,19A,IP,TIM GIESEKE,23,13.22
52,Nicollet,0005,BELGRADE TOWNSHIP,State Representative District 19A,19A,R,ALLEN QUIST,81,46.55
