"county_code","county","office","district","party","candidate","votes","pct"
"01","Aitkin","U.S. Senate","","R","Jim Newberger","3808","46.51"
"01","Aitkin","U.S. Senate","","DFL","Amy Klobuchar","4118","50.30"
"01","Aitkin","U.S. Senate","","LMN","Dennis Schuller","195","2.38"
"01","Aitkin","U.S. Senate","","MGP","Paula M Overby","66","0.81"
"01","Aitkin","U.S. Senate","","WI","WRITE-IN**","0","0.00"
"01","Aitkin","U.S. Senate","Unexpired Term","R","Karin Housley","4412","54.19"
"01","Aitkin","U.S. Senate","Unexpired Term","DFL","Tina Smith","3316","40.73"
"01","Aitkin","U.S. Senate","Unexpired Term","LMN","Sarah Wellington","307","3.77"
"01","Aitkin","U.S. Senate","Unexpired Term","UA","Jerry Trooien","106","1.30"
"01","Aitkin","U.S. Senate","Unexpired Term","WI","WRITE-IN**","0","0.00"
"01","Aitkin","U.S. House","8","R","Pete Stauber","4466","54.68"
"01","Aitkin","U.S. House","8","DFL","Joe Radinovich","3401","41.64"
"01","Aitkin","U.S. House","8","IP","Ray Skip Sandman","298","3.65"
"01","Aitkin","U.S. House","8","WI","WRITE-IN**","2","0.02"
"01","Aitkin","State House","10B","R","Dale K Lueck","5220","64.40"
"01","Aitkin","State House","10B","DFL","Phil Yetzer","2877","35.50"
"01","Aitkin","State House","10B","WI","WRITE-IN**","8","0.10"
"01","Aitkin","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","4481","55.02"
"01","Aitkin","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","3360","41.26"
"01","Aitkin","Governor & Lt Governor","","GLC","Chris Wright and Judith Schwartzbacker","228","2.80"
"01","Aitkin","Governor & Lt Governor","","LIB","Josh Welter and Mary O'Connor","74","0.91"
"01","Aitkin","Governor & Lt Governor","","WI","WRITE-IN**","1","0.01"
"01","Aitkin","Secretary of State","","R","John Howe","4467","55.88"
"01","Aitkin","Secretary of State","","DFL","Steve Simon","3177","39.74"
"01","Aitkin","Secretary of State","","IP","William Denney","348","4.35"
"01","Aitkin","Secretary of State","","WI","WRITE-IN**","2","0.03"
"01","Aitkin","State Auditor","","R","Pam Myhra","4384","55.11"
"01","Aitkin","State Auditor","","DFL","Julie Blaha","3023","38.00"
"01","Aitkin","State Auditor","","LMN","Michael Ford","418","5.25"
"01","Aitkin","State Auditor","","LP","Chris Dock","130","1.63"
"01","Aitkin","State Auditor","","WI","WRITE-IN**","0","0.00"
"01","Aitkin","Attorney General","","R","Doug Wardlow","4631","57.71"
"01","Aitkin","Attorney General","","DFL","Keith Ellison","2889","36.00"
"01","Aitkin","Attorney General","","GLC","Noah M. Johnson","495","6.17"
"01","Aitkin","Attorney General","","WI","WRITE-IN**","10","0.12"
"01","Aitkin","County Commissioner District 1","01","NP","Robert ""Bob"" Arthur Harwarth","472","33.03"
"01","Aitkin","County Commissioner District 1","01","NP","J. Mark Wedel","953","66.69"
"01","Aitkin","County Commissioner District 1","01","WI","WRITE-IN**","4","0.28"
"01","Aitkin","County Commissioner District 3","03","NP","Donald (Don) Niemi","733","55.49"
"01","Aitkin","County Commissioner District 3","03","NP","Todd R. Johnson","580","43.91"
"01","Aitkin","County Commissioner District 3","03","WI","WRITE-IN**","8","0.61"
"01","Aitkin","County Commissioner District 5","05","NP","Stephanie ""Steph"" Payment","627","48.08"
